Direction,District,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Type,Year
南北,湘江世纪城,23,世纪城揽江苑,104104269682,3室2厅,183,光明区,简装,122.0,板楼,2010
北南,观沙岭,33,钰龙天下,104104269735,3室2厅,275,光明区,简装,118.0,板塔结合,2016
南,枫林三路,7,涉外花园,104104272920,4室2厅,150,光明区,其他,157.0,板塔结合,2006
南,含浦,25,麓山和苑,104104274037,3室2厅,105,光明区,毛坯,108.0,板塔结合,2014
南,月湖,33,美世界园林公寓,104104276241,3室2厅,108,光明区,精装,117.0,板楼,2010
南,尚东,6,锦湘国际星城二期,104104281067,3室2厅,141,光明区,简装,130.0,板楼,2007
南,韶山南路,7,远大小区,104104281640,3室2厅,60,光明区,其他,83.0,板楼,1998
南,含浦,34,利海米兰春天,104104282875,3室1厅,120,光明区,毛坯,123.0,板塔结合,2016
南北,暮云,17,怡海星城,104104283410,3室2厅,92.8,光明区,毛坯,127.0,板塔结合,2016
南,开元路,33,尚城商务楼,104104284847,3室1厅,130,光明区,精装,126.0,板塔结合,2011
东,月湖,16,银盘鑫城,104104286330,3室2厅,90,光明区,精装,113.0,板塔结合,2011
南,芙蓉区政府,8,新世纪家园,104104286373,3室2厅,120,光明区,精装,120.0,板楼,2002
南北,四方坪,6,四方小区,104104288801,3室2厅,105,光明区,精装,93.0,板楼,2003
南,北辰三角洲,38,北辰三角洲奥城E5区,104104290986,4室1厅,270,光明区,简装,148.0,板塔结合,2013
南北,暮云,18,五矿格澜郡,104104291150,3室2厅,109,光明区,毛坯,122.0,板楼,2016
南,四方坪,7,金帆小区,104104291385,3室2厅,83.8,光明区,简装,103.0,板塔结合,2000
南,树木岭,17,龙瑞尚苑,104104365804,2室2厅,82.5,光明区,简装,91.0,塔楼,2012
南,韶山南路,6,德馨园,104104380947,2室2厅,72,光明区,精装,87.0,板楼,2006
南北,金霞,11,山语城二期,104104386821,2室2厅,92,光明区,精装,90.0,板塔结合,2013
南北,湘江世纪城,28,世纪城贯江苑,104104393861,2室2厅,116,光明区,精装,97.0,塔楼,2008
南,武广新城,33,万科金域华府,104104396602,3室2厅,180,光明区,精装,125.0,板塔结合,2013
南,金星北,26,学林西岸,104104401199,4室2厅,115.8,光明区,简装,122.0,塔楼,2013
南北,开福区政府,39,富湾国际,104101709549,4室2厅,450,光明区,毛坯,252.0,板楼,2010
南,桂花村,31,融圣国际,104102169953,4室2厅,218,光明区,简装,166.0,塔楼,2009
南,德思勤,26,湘府9号,104102255240,2室1厅,69,光明区,毛坯,67.0,塔楼,2011
南,湘江世纪城,33,世纪城临江苑,104100933673,3室2厅,165,光明区,简装,134.0,塔楼,2008
南北,芙蓉区政府,10,新世纪家园,104101159724,3室2厅,145,光明区,精装,120.0,板楼,2002
南,武广新城,5,中南家园,104101365607,2室1厅,50,光明区,精装,62.0,板楼,1984
南北,北辰三角洲,38,北辰三角洲奥城E5区,104101469658,4室2厅,268,光明区,毛坯,135.0,板塔结合,2013
南北,四方坪,18,佳阳悦景馨都,104101796525,4室2厅,138,光明区,精装,146.0,板楼,2007
南,喜盈门,26,金房万树丹堤,104101830675,3室2厅,136.7,光明区,精装,115.0,板塔结合,2011
南,树木岭,28,融科东南海,104101962612,4室2厅,220,光明区,精装,162.0,塔楼,2013
西南,武广新城,30,万科金域华府,104102049032,3室2厅,132,光明区,精装,90.0,板塔结合,2013
南北,武广新城,18,天晟海拔东方,104102075541,3室2厅,100,光明区,精装,96.0,板塔结合,2011
北,赤岗冲,33,佳天瑞宁花园,104102281143,1室1厅,70,光明区,精装,53.0,塔楼,2008
南,左家塘,19,中国人民保险大厦,104104214635,4室1厅,175,光明区,简装,163.0,板塔结合,2002
南北,含浦,11,利海米兰春天,104104220279,4室2厅,108,光明区,毛坯,123.0,板塔结合,2016
南,含浦,17,利海米兰春天,104104252060,3室2厅,103,光明区,简装,115.0,板塔结合,2016
南,五一广场,33,印象天心,104104312234,1室1厅,78,光明区,精装,60.0,板塔结合,2008
南,金盆岭,11,万事佳景园,104104312468,2室2厅,82.5,光明区,简装,93.0,板楼,2004
南,五一广场,29,BoBo国际大厦,104104314779,1室1厅,66.8,光明区,精装,53.0,板楼,2008
南,开福区政府,8,广福园,104104318702,2室2厅,74,光明区,简装,87.0,板楼,2002
南,马王堆,21,长房白沙湾,104104319142,2室2厅,110,光明区,毛坯,87.0,板楼,2015
南,马王堆,19,长房白沙湾,104104319144,2室1厅,119,光明区,简装,88.0,板楼,2015
北,马王堆,33,东玺门,104104320900,2室1厅,78,光明区,精装,64.0,板塔结合,2010
南,韶山南路,18,上海城,104104323591,2室1厅,81,光明区,精装,66.0,塔楼,2009
南北,金盆岭,6,静谧园,104104324048,2室1厅,47.2,光明区,简装,63.0,板楼,1999
南,树木岭,6,新星小区,104104324069,2室2厅,66.8,光明区,精装,80.0,板塔结合,2002
北,金星北,33,CROSS尚公馆,104104326010,1室1厅,33,光明区,精装,31.0,板楼,2012
南北,武广新城,11,茂华国际湘,104104331209,4室2厅,198,光明区,精装,161.0,板楼,2013
南,井湾子,28,万象美域,104104341329,1室1厅,54.8,光明区,精装,59.0,板塔结合,2014
东南,泉塘,28,楚天世纪城,104104341655,2室2厅,74.8,光明区,精装,90.0,塔楼,2015
南,汽车南站,18,佳天名苑,104104346063,2室2厅,69.8,光明区,精装,78.0,板塔结合,2012
南,新开铺,31,BOBO天下城,104104346489,1室1厅,71.6,光明区,简装,65.0,板塔结合,2009
南北,韶山南路,17,瑞都华庭,104104348983,2室2厅,93,光明区,精装,87.0,板塔结合,2010
南,梅溪湖南岸,18,金茂梅溪湖,104104349396,2室2厅,180,光明区,精装,93.0,板楼,2013
南,新开铺,17,柠檬丽都,104104351816,1室1厅,69.6,光明区,精装,57.0,板楼,2005
南,高桥,22,西子一间,104104354816,1室1厅,58,光明区,其他,54.0,塔楼,2011
东南,桐梓坡,7,枫树塘小区,104104355793,3室1厅,56,光明区,精装,70.0,板楼,1995
南北,韶山南路,7,湘樟园,104104356405,2室2厅,69,光明区,简装,88.0,板楼,2004
南,尚东,31,泊爱蓝湾,104104357633,2室2厅,102,光明区,精装,78.0,板楼,2013
南,尚东,31,锦湘国际星城三期,104101830984,2室2厅,92.8,光明区,简装,89.0,板塔结合,2009
东南,福元西路,18,珠江花城四期,104101896036,2室1厅,98,光明区,精装,76.0,板塔结合,2012
东南,晚报,31,星典时代,104102047856,2室1厅,76.8,光明区,简装,76.0,板楼,2007
南北,北辰三角洲,36,北辰三角洲奥城D3区,104102115687,4室2厅,220,光明区,简装,120.0,板塔结合,2013
南,市一中,8,桐荫里小区,104104251674,2室2厅,56,光明区,简装,68.0,暂无数据,2016
东南,武广新城,34,万科金域华府,104104261606,3室2厅,128,光明区,精装,92.0,板塔结合,2013
南,福元西路,9,洪山家园,104104264095,2室2厅,70,光明区,简装,79.0,板楼,2009
南,银盆岭,33,奥克斯中央公馆,104104266153,3室2厅,122,光明区,精装,89.0,板塔结合,2011
南北,桂花村,7,桂花社区,104104270778,2室1厅,45,光明区,简装,55.0,板楼,1992
南,雨花亭,32,万博汇名邸二期,104104276329,3室2厅,195,光明区,精装,91.0,板塔结合,2012
南北,湘江世纪城,6,金霞苑,104104276621,2室2厅,80,光明区,简装,79.0,板楼,2007
南,湘江世纪城,25,世纪城悦江苑,104104279900,2室2厅,112,光明区,精装,88.0,塔楼,2010
南,武广新城,18,茂华禧都会,104104285439,2室2厅,117,光明区,精装,86.0,板塔结合,2014
南北,金霞,18,山语城二期,104104285993,3室2厅,96,光明区,精装,89.0,板塔结合,2013
南,赤岗冲,30,中江佳境天成,104104287679,2室1厅,106,光明区,精装,88.0,板塔结合,2010
北,四方坪,24,如果爱,104104288963,2室2厅,75,光明区,精装,85.0,板塔结合,2008
南,武广新城,32,华雅花园,104104289644,3室2厅,220,光明区,精装,176.0,板楼,2008
南,韶山南路,25,瑞都华庭,104104292549,2室2厅,96,光明区,精装,91.0,板塔结合,2010
南北,雨花亭,8,白沙苑,104104293618,2室2厅,75,光明区,精装,86.0,板塔结合,2002
南,井湾子,28,金领家族,104104293634,2室1厅,78.8,光明区,精装,86.0,板塔结合,2010
南,树木岭,34,融科东南海,104104296127,1室1厅,90,光明区,简装,58.0,板塔结合,2013
东南,溁湾镇,6,望月湖小区一片区,104104300662,2室1厅,55,光明区,简装,57.0,板楼,1990
南北,武广新城,32,运达中央广场,104104307921,3室2厅,418,光明区,精装,179.0,板楼,2012
南,四方坪,33,星尚公寓,104104308827,1室1厅,58,光明区,精装,51.0,塔楼,2012
东南,松桂园,21,铂宫大厦,104104310251,1室1厅,75,光明区,精装,70.0,板塔结合,2007
南,喜盈门,18,华盛世纪新城,104104311540,2室2厅,95,光明区,简装,92.0,板塔结合,2009
南,湘江世纪城,33,世纪城映江苑,104104311736,3室1厅,98,光明区,精装,89.0,板楼,2010
南北,湘江世纪城,33,世纪城贯江苑,104103889111,3室2厅,140,光明区,精装,124.0,塔楼,2008
南,商学院,8,嘉文苑,104103895585,2室2厅,90,光明区,精装,94.0,板楼,2002
南北,井湾子,5,红星建材交易中心,104104070276,4室2厅,85,光明区,精装,155.0,板楼,1991
东南,开福区政府,33,顺天黄金海岸,104104116414,4室1厅,180.4,光明区,精装,163.0,塔楼,2008
东南,湘江世纪城,33,世纪城融江苑,104104137496,3室1厅,138,光明区,精装,119.0,塔楼,2010
南北,芙蓉区政府,14,世嘉国际华城一期,104100759959,4室2厅,206,光明区,精装,161.0,板楼,2005
东,武广新城,17,星城映象,104100926927,3室2厅,119,光明区,毛坯,124.0,板塔结合,2010
南北,铁道学院,7,南苑花园,104100930920,3室2厅,120,光明区,简装,136.0,板楼,2005
南北,四方坪,11,四季美景,104101021762,3室2厅,158,光明区,精装,130.0,板楼,2014
南北,马王堆,17,长房白沙湾,104101028685,3室2厅,212,光明区,精装,138.0,板楼,2015
南北,开福区政府,32,顺天黄金海岸,104101210143,3室2厅,125,光明区,精装,122.0,塔楼,2008
南,赤岗冲,30,兰亭优壳,104101410863,3室2厅,95,光明区,简装,89.0,板塔结合,2010
南北,观沙岭,33,绿地中央广场,104101670776,3室2厅,190,光明区,精装,126.0,板塔结合,2013
南北,武广新城,26,茂华国际湘,104101688759,3室2厅,158,光明区,精装,133.0,板塔结合,2013
南,铁道学院,23,湘翰御舍,104101854488,3室2厅,107,光明区,简装,122.0,板塔结合,2010
南北,武广新城,20,茂华国际湘,104101933457,4室2厅,200,光明区,精装,172.0,板塔结合,2013
南北,尚东,33,泊爱蓝湾,104101946517,3室2厅,133,光明区,精装,115.0,板塔结合,2013
南北,开福区政府,6,恒鑫澜北湾,104102188261,5室2厅,198,光明区,精装,112.0,板楼,2008
南北,德政园,9,德政园明心苑,104100653109,3室2厅,148,光明区,简装,165.0,板楼,2001
南,河西步步高,30,湘腾城市广场,104100639561,3室2厅,140,光明区,精装,99.0,板塔结合,2012
南,北辰三角洲,39,北辰三角洲奥城D3区,104100783778,2室2厅,155,光明区,毛坯,88.0,板塔结合,2013
南,河西人人乐,16,未来城,104100809513,1室0厅,62.5,光明区,毛坯,73.0,板塔结合,2008
南,麓谷西,11,保利麓谷林语F区,104100855897,2室2厅,96,光明区,简装,87.0,板塔结合,2013
南北,武广新城,32,博雅公寓,104100939666,3室2厅,130,光明区,精装,149.0,板塔结合,2000
南北,溁湾镇,6,杜家塘小区,104101151769,2室2厅,66,光明区,简装,76.0,板楼,1999
南,武广新城,28,嘉宇盛世华章,104101501632,2室2厅,125,光明区,毛坯,90.0,板楼,2012
北,雨花亭,33,融科三万英尺,104101596319,1室0厅,64,光明区,简装,59.0,塔楼,2006
南,喜盈门,26,鑫天御景湾二期,104101628972,3室2厅,145,光明区,毛坯,120.0,板塔结合,2013
南,万家丽北,34,好望谷云邸,104101691848,2室2厅,91.8,光明区,精装,89.0,板塔结合,2012
南,观沙岭,15,长房和园,104104379124,6室4厅,520,光明区,简装,140.0,板塔结合,2006
东南南,河西步步高,22,沁园春御院,104104380510,1室1厅,88,光明区,简装,67.0,板塔结合,2011
东,开元路,27,MOMA当代广场,104104380634,1室1厅,65.9,光明区,精装,65.0,板塔结合,2015
南北,汽车东站,32,辉煌国际城,104104386644,4室2厅,205,光明区,精装,143.0,板塔结合,2015
东,树木岭,34,融科东南海,104104389187,4室2厅,190,光明区,精装,139.0,板塔结合,2013
南北,万家丽北,33,好望谷云邸,104104398553,3室2厅,119.8,光明区,精装,128.0,板塔结合,2012
北,枫林三路,18,涉外公馆,104104458412,2室1厅,90,光明区,精装,84.0,板塔结合,2011
南,喜盈门,33,香樟鑫都,104104466569,5室1厅,275,光明区,其他,181.0,板塔结合,2014
东南,金盆岭,11,泰龙华府,104104472173,2室1厅,66.8,光明区,精装,43.0,板塔结合,2014
南,河西步步高,6,嘉旺苑,104104487560,3室1厅,120,光明区,精装,120.0,板楼,2002
南,德思勤,31,德思勤城市广场,104104491410,1室0厅,50,光明区,精装,41.0,板塔结合,2015
北南,德思勤,31,德思勤城市广场,104104491719,1室0厅,50,光明区,精装,40.0,板塔结合,2015
南,四方坪,28,时代先锋,104104493647,3室1厅,115,光明区,简装,129.0,板塔结合,2008
东,开元路,27,MOMA当代广场,104104479270,2室1厅,39.8,光明区,精装,38.0,板塔结合,2015
南,观沙岭,33,旭辉藏郡,104100871146,1室1厅,42,光明区,简装,46.0,板楼,2010
南,观沙岭,7,德润园,104101360903,3室2厅,90,光明区,精装,92.0,板塔结合,2006
南北,河西步步高,6,嘉明苑,104101723648,4室2厅,150,光明区,精装,157.0,板楼,2002
南北,省政府,13,上庭苑,104101900422,4室2厅,135,光明区,毛坯,154.0,板楼,2008
南,开福区政府,6,广福园,104102162831,2室2厅,82,光明区,精装,83.0,板楼,2002
南,高桥,18,西子花苑,104102181307,3室1厅,175,光明区,精装,130.0,板楼,2008
东南,火车站,7,燕山小学教师宿舍,104102204912,3室1厅,68,光明区,简装,61.0,板楼,2007
南,湘江世纪城,28,世纪城悦江苑,104102909889,2室2厅,100,光明区,精装,76.0,塔楼,2010
南,五一广场,26,鸿盛大厦,104103519079,1室1厅,495.4,光明区,精装,367.0,板楼,2004
南,暮云,4,御邦二期,104104294632,5室2厅,340,光明区,其他,200.0,板塔结合,2010
南,市政府,31,卓越蔚蓝海岸三期,104104294791,3室1厅,128.8,光明区,精装,90.0,板塔结合,2013
南,武广新城,5,中南家园,104104299003,1室1厅,40,光明区,简装,45.0,板楼,1984
南北,省政府,6,银桂苑,104104300410,5室2厅,195,光明区,毛坯,183.0,板楼,2010
南,泉塘,33,尚都花园城,104104306629,4室2厅,110,光明区,精装,139.0,板塔结合,2011
南,湘府路,17,梦网景园,104104307973,4室2厅,278,光明区,精装,180.0,塔楼,2008
北,市一中,27,昊天,104104311443,1室1厅,63,光明区,精装,53.0,板塔结合,2010
南,桂花村,7,长鑫美树园,104104314266,4室2厅,136,光明区,精装,157.0,板楼,2005
南,万家丽北,31,盛地尊域,104104314516,4室2厅,110,光明区,毛坯,121.0,塔楼,2013
东,左家塘,15,书香名邸,104104315302,1室1厅,31.8,光明区,精装,36.0,板塔结合,2006
东南,新开铺,32,和庄,104104324712,2室1厅,76.5,光明区,简装,95.0,塔楼,2008
东,武广新城,32,东城港,104104326466,2室1厅,81,光明区,精装,62.0,板塔结合,2013
南,桐梓坡,6,英才园,104104326865,4室2厅,180,光明区,精装,180.0,板楼,1998
南,湘江世纪城,28,世纪城贯江苑,104104335851,3室2厅,160,光明区,精装,133.0,塔楼,2008
南北,省政府,6,九峰小区,104104340180,5室2厅,275,光明区,精装,160.0,板楼,2009
南,泉塘,33,时代星城,104104341299,4室1厅,128,光明区,毛坯,153.0,板塔结合,2010
南,德思勤,6,富景园,104104341939,5室2厅,210,光明区,精装,188.0,板楼,2006
西西南,书院路,47,保利国际广场,104104346450,4室2厅,780,光明区,精装,262.0,塔楼,2014
南北,汽车东站,18,嘉盛和园,104104348067,5室2厅,260,光明区,精装,234.0,板塔结合,2006
北东北,河西人人乐,32,宜居莱茵城,104104351200,3室1厅,97,光明区,精装,89.0,板塔结合,2010
西南,含浦,34,橡树湾小区,104104351854,4室2厅,230,光明区,精装,139.0,板塔结合,2013
南,德思勤,12,长沙奥林匹克花园,104104353381,4室2厅,260,光明区,毛坯,167.0,板楼,2010
南北,金盆岭,14,万事佳景园,104104354878,4室2厅,145,光明区,简装,148.0,板楼,2004
南,枫林三路,24,麓谷明珠,104104356746,1室1厅,39.8,光明区,精装,35.0,板塔结合,2012
南,梅溪湖北岸,43,达美美立方,104104358762,1室2厅,68,光明区,精装,40.0,板塔结合,2013
南,泉塘,11,星城国际,104104366444,5室3厅,130,光明区,精装,191.0,板塔结合,2007
南,铁道学院,7,南苑花园,104104369836,4室2厅,110,光明区,简装,136.0,板楼,2005
东南,德思勤,9,德思勤城市广场,104104484767,1室0厅,106.5,光明区,精装,71.0,板楼,2013
东,开元路,27,MOMA当代广场,104104491985,1室1厅,28,光明区,毛坯,38.0,板塔结合,2015
北,汽车东站,27,东岸城邦,104102871932,1室1厅,48,光明区,简装,52.0,塔楼,2013
南,省政府,11,绿地公馆,104103109008,3室1厅,123,光明区,精装,93.0,板塔结合,2013
南,湘江世纪城,23,世纪城豪江苑,104103707713,2室2厅,115,光明区,精装,93.0,板塔结合,2009
南,金盆岭,27,钱隆樽品,104103733751,2室1厅,82,光明区,精装,73.0,板塔结合,2014
南,汽车东站,27,东岸城邦,104103776952,1室1厅,50,光明区,简装,51.0,塔楼,2013
南北,金霞,8,幸福考拉,104104162022,4室2厅,148,光明区,毛坯,153.0,板塔结合,2012
南,河西人人乐,7,银晟花园,104100645196,2室2厅,73,光明区,简装,97.0,板楼,2003
北,新开铺,32,和庄,104101085398,1室1厅,58,光明区,精装,58.0,塔楼,2008
南北,金霞,5,幸福考拉,104101699424,3室2厅,102,光明区,毛坯,116.0,板楼,2012
南,铁道学院,25,万芙锦城,104101791887,1室1厅,48,光明区,精装,46.0,板楼,2013
南,树木岭,11,龙吉湾小区,104101976563,2室1厅,73,光明区,简装,83.0,板塔结合,2008
南,四方坪,31,第一湾,104102266448,2室2厅,102,光明区,精装,87.0,板塔结合,2012
南,开福区政府,43,湘江豪庭,104100405544,4室2厅,350,光明区,毛坯,198.0,板楼,2011
南,新开铺,18,银杏嘉园,104100607197,4室2厅,258,光明区,毛坯,167.0,板塔结合,2011
南,北辰三角洲,36,北辰三角洲奥城D3区,104100835979,2室1厅,155,光明区,毛坯,88.0,板塔结合,2013
南北,北辰三角洲,39,北辰三角洲奥城D3区,104100836000,4室2厅,360,光明区,毛坯,193.0,板楼,2013
南北,树木岭,34,融科东南海,104101507145,4室2厅,225,光明区,毛坯,160.0,塔楼,2013
南,松桂园,46,万达公馆,104101709483,3室2厅,450,光明区,精装,245.0,板塔结合,2013
南,武广新城,30,万科金域华府,104101831659,3室2厅,126,光明区,精装,89.0,板塔结合,2013
南,桂花村,8,武警宿舍,104104241815,4室2厅,145,光明区,简装,145.0,板楼,1997
南北,金霞,11,山语城二期,104104262321,4室2厅,150,光明区,精装,124.0,平房,2013
南北,河西人人乐,28,长房时代城,104104262629,3室2厅,115,光明区,简装,84.0,板塔结合,2012
南,开福区政府,33,先锋水韵花都,104104269702,1室1厅,47,光明区,简装,44.0,塔楼,2007
南北,汽车东站,26,才子佳郡,104104285025,4室2厅,150,光明区,精装,122.0,塔楼,2014
南,开元路,15,晶华美地,104104290153,3室2厅,99,光明区,精装,110.0,板塔结合,2006
南,含浦,25,麓山和苑,104104484942,2室2厅,110,光明区,精装,94.0,板塔结合,2011
南,麓谷西,33,保利麓谷林语蔷薇谷,104104485159,3室2厅,140,光明区,简装,110.0,板塔结合,2013
南,月湖,18,湘楚家园,104104485208,2室1厅,66,光明区,简装,100.0,板塔结合,2008
东西,喜盈门,29,五矿万境水岸一期,104104486196,3室2厅,132,光明区,简装,89.0,板塔结合,2013
南,湘江世纪城,28,世纪城达江苑,104104486549,3室2厅,122,光明区,简装,100.0,板塔结合,2008
南,汽车东站,30,中交中央公园,104104487263,2室1厅,95,光明区,精装,94.0,板塔结合,2014
南北,德政园,8,恒达畅春园,104104488693,4室2厅,135,光明区,简装,158.0,板楼,2002
南,含浦,30,江山帝景—凯旋庭,104104489206,2室1厅,105,光明区,精装,87.0,板塔结合,2016
北,岳麓山北,11,共和世家,104104489948,3室2厅,200,光明区,精装,128.0,板塔结合,2008
南北,汽车东站,18,星城福邸,104104490636,5室2厅,187.8,光明区,毛坯,221.0,板塔结合,2011
南,泉塘,31,爵士湘,104104494077,2室1厅,65.8,光明区,精装,76.0,板塔结合,2011
北,烈士公园,6,东风二村,104104494294,3室1厅,92,光明区,简装,92.0,板楼,1996
南,高桥,25,上河国际花园C区,104104496708,3室2厅,152,光明区,精装,122.0,板塔结合,2007
南北,烈士公园,14,四季阳光花城,104104498269,3室1厅,184,光明区,简装,132.0,板楼,2004
南北,德思勤,26,湘府9号,104104498495,3室2厅,168,光明区,精装,125.0,塔楼,2011
南,德思勤,15,白沙世纪园东区,104104502256,3室2厅,135,光明区,其他,130.0,板楼,2007
南,含浦,22,利海米兰春天,104104503185,3室1厅,65,光明区,精装,60.0,板塔结合,2016
南,河西步步高,14,湘腾城市广场,104104503211,3室2厅,170,光明区,简装,118.0,板塔结合,2012
南,桐梓坡,12,英才园,104104503291,3室2厅,139,光明区,精装,130.0,板楼,1998
南,市政府,27,新兴北京御园,104104504939,4室2厅,206,光明区,精装,136.0,板塔结合,2010
南,泉塘,6,博雅湘水湾,104104507815,2室2厅,78.8,光明区,其他,93.0,板楼,2011
南北,喜盈门,18,华盛世纪新城,104104508179,4室2厅,150,光明区,精装,138.0,板塔结合,2009
南,火车站,8,民基大楼,104104472791,4室2厅,130,光明区,其他,180.0,板楼,2006
南,黄土岭,24,欧园小区,104104473361,3室2厅,130,光明区,精装,100.0,板塔结合,2007
南北,福元西路,30,珠江花城三期,104104474047,3室2厅,160,光明区,精装,122.0,板塔结合,2011
南北,武广新城,11,天赐良园,104104474167,5室2厅,260,光明区,精装,232.0,板塔结合,2010
南,韶山南路,7,湘樟园,104104474593,3室2厅,88.6,光明区,精装,117.0,板楼,2004
南,金霞,34,双湾国际,104104475100,3室2厅,150,光明区,精装,137.0,板塔结合,2011
南,月湖,32,威尔士春天,104104478239,2室2厅,100,光明区,精装,86.0,塔楼,2011
南北,泉塘,33,三景华御,104104478611,2室2厅,73.8,光明区,精装,91.0,塔楼,2013
东南,左家塘,34,长房天翼未来城,104104478709,4室2厅,225,光明区,毛坯,148.0,板塔结合,2015
南,湘江世纪城,28,世纪城达江苑,104104482458,3室2厅,130,光明区,精装,99.0,板塔结合,2008
南,洋湖垸,9,万科白鹭郡,104104483760,2室2厅,140,光明区,精装,76.0,板楼,2014
南北,福元西路,17,珠江花城二期,104104484086,3室1厅,150,光明区,精装,131.0,板塔结合,2010
南,汽车东站,18,苹果社区,104104484155,3室2厅,87,光明区,其他,111.0,板塔结合,2010
南,金霞,11,山语城二期,104104484399,3室2厅,86,光明区,精装,89.0,板塔结合,2013
西南,伍家岭,29,凯达园,104104484679,3室2厅,130,光明区,简装,137.0,塔楼,2000
南,新开铺,17,柠檬丽都,104104484732,4室2厅,218,光明区,精装,180.0,板塔结合,2005
南,晚报,6,芙蓉苑甲区,104104458192,2室2厅,95,光明区,简装,102.0,板楼,2006
南,北辰三角洲,26,君悦香邸,104104458315,3室1厅,180,光明区,精装,135.0,板塔结合,2007
南,万家丽北,6,湘瑞家园,104104458321,2室2厅,63,光明区,精装,80.0,板楼,2009
南北,汽车西站,8,广厦新苑A区,104104458489,2室1厅,62,光明区,毛坯,73.0,板楼,2004
南,含浦,30,中海国际社区1期,104104458764,3室2厅,125,光明区,精装,113.0,板塔结合,2013
南北,井湾子,6,莲湖建材市场,104104458832,3室2厅,84,光明区,精装,113.0,板楼,2007
南,省政府,10,绿地公馆,104104459944,3室2厅,128,光明区,精装,91.0,板塔结合,2013
南,马王堆,12,银港水晶城,104104461592,4室2厅,208,光明区,其他,159.0,板楼,2006
东南,望城区,34,新城国际花都二期,104104463251,2室2厅,68.8,光明区,精装,78.0,塔楼,2014
南,井湾子,31,城南故事,104104464981,3室2厅,108,光明区,精装,91.0,塔楼,2004
南,望城区,32,浩龙音乐界,104104465291,3室2厅,80.8,光明区,毛坯,94.0,板塔结合,2012
南北,开元路,5,鹏基诺亚山林,104104466462,3室2厅,182,光明区,精装,127.0,板楼,2010
南,四方坪,7,金帆小区,104104467894,3室2厅,85,光明区,精装,98.0,板楼,2000
南,北辰三角洲,30,君悦香邸,104104468124,3室2厅,168,光明区,简装,135.0,板塔结合,2007
南,洋湖垸,33,合能洋湖公馆一期,104104468336,2室1厅,75,光明区,精装,64.0,板楼,2013
南,含浦,33,中海国际社区2期,104104469355,3室2厅,135,光明区,精装,118.0,塔楼,2013
南,湘江世纪城,33,世纪城融江苑,104104469820,3室2厅,200,光明区,精装,148.0,塔楼,2010
南,雨花亭,32,都市兰亭汇峰苑,104104470945,2室1厅,75,光明区,精装,64.0,塔楼,2013
南,福元西路,34,万国城三期,104104472527,3室2厅,112.5,光明区,精装,88.0,板塔结合,2012
南,铁道学院,17,鑫天山水洲城,104104472785,4室2厅,208,光明区,精装,161.0,板楼,2007
南,金盆岭,18,香墅美地,104103369196,4室3厅,178,光明区,精装,157.0,塔楼,2006
南北,铁道学院,17,友谊嘉园,104102099657,8室3厅,270,光明区,精装,243.0,板楼,2008
南北,树木岭,34,融科东南海,104102271819,5室2厅,188,光明区,毛坯,146.0,塔楼,2012
南,枫林三路,18,中房F联邦,104100975657,3室2厅,96,光明区,精装,93.0,板塔结合,2010
南北,尚东,17,仁和香堤雅境,104101339461,3室2厅,145,光明区,精装,126.0,板塔结合,2005
南,中南汽车世界,26,筑梦园,104104406411,2室2厅,76,光明区,精装,94.0,板塔结合,2006
南北,汽车东站,18,嘉盛和园,104104424239,3室2厅,112,光明区,简装,129.0,板塔结合,2006
南北,新开铺,8,新天小区,104104431823,2室2厅,72,光明区,简装,95.0,板楼,2010
南,韶山南路,30,香颂国际,104104442855,2室2厅,90,光明区,精装,83.0,板塔结合,2009
南北,四方坪,7,造漆宿舍,104104447146,2室1厅,64,光明区,简装,83.0,板楼,1991
南,泉塘,18,博雅湘水湾,104104451325,2室2厅,73,光明区,精装,88.0,板楼,2011
东南,金星北,30,学林西岸,104104451811,3室2厅,79,光明区,精装,79.0,塔楼,2013
南,尚东,32,湘域熙岸,104104452431,3室1厅,185,光明区,精装,111.0,板塔结合,2012
南,树木岭,17,龙瑞尚苑,104104453822,3室2厅,99,光明区,精装,110.0,塔楼,2012
东南,尚东,32,湘域熙岸,104104455156,3室2厅,130,光明区,精装,87.0,板塔结合,2012
南,河西步步高,17,玛依拉山庄,104104455245,3室2厅,168,光明区,精装,132.0,板塔结合,2007
东南,德思勤,15,升远君尚嘉筑,104104456238,3室2厅,79,光明区,简装,84.0,板楼,2009
南北,浏城桥,18,维一星城,104104456812,4室2厅,300,光明区,简装,202.0,板塔结合,1999
南,福元西路,34,万国城三期,104104457130,3室2厅,125,光明区,精装,94.0,板塔结合,2012
南北,新开铺,17,柠檬丽都,104104457402,3室3厅,142,光明区,精装,129.0,板塔结合,2003
南,市政府,31,卓越蔚蓝海岸三期,104104431178,3室1厅,154,光明区,精装,130.0,板塔结合,2013
南北,湘江世纪城,33,世纪城鸿江苑,104104431208,3室2厅,175,光明区,精装,139.0,板楼,2010
南北,溁湾镇,13,江岸景苑,104104431581,2室2厅,125,光明区,简装,96.0,板楼,2004
南,德政园,7,德政园醉心苑,104104432966,3室2厅,107,光明区,简装,116.0,塔楼,2001
东南,中南汽车世界,33,紫晶城二期,104104434407,3室2厅,85,光明区,精装,108.0,板塔结合,2008
